date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:19	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:51%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54211727_2180192175360190_1094575628021137408_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedad1f	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54211727_2180192175360190_1094575628021137408_n/)
13:03:19	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:51%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54211727_2180192175360190_1094575628021137408_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed290e	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54211727_2180192175360190_1094575628021137408_n/)
13:03:20	123126/123126	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:37%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54211727_2180192175360190_1094575628021137408_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54211727_2180192175360190_1094575628021137408_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54211727_2180192175360190_1094575628021137408_n/)
13:03:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:52%20GMT	https://www.adfiap.org/44th/?p=2315	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexd026.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53734573_2180173172028757_4740622701884866560_n/)
13:03:20	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:52%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53734573_2180173172028757_4740622701884866560_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedef8e	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53734573_2180173172028757_4740622701884866560_n/)
13:03:21	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:53%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53734573_2180173172028757_4740622701884866560_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed6517	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53734573_2180173172028757_4740622701884866560_n/)
13:03:22	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:53%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54239177_2180111662034908_7532778157875658752_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed53f0	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54239177_2180111662034908_7532778157875658752_n/)
13:03:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:54%20GMT	https://www.adfiap.org/44th/?p=2362	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexfa5a.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54239177_2180111662034908_7532778157875658752_n/)
13:03:22	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:54%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54239177_2180111662034908_7532778157875658752_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed7ae2	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54239177_2180111662034908_7532778157875658752_n/)
13:03:22	247106/247106	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:53%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54239177_2180111662034908_7532778157875658752_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54239177_2180111662034908_7532778157875658752_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54239177_2180111662034908_7532778157875658752_n/)
13:03:23	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:54%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54518516_2180204098692331_2114339763333890048_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed7f68	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54518516_2180204098692331_2114339763333890048_n/)
13:03:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:55%20GMT	https://www.adfiap.org/44th/?p=2382	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index1c8c.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54518516_2180204098692331_2114339763333890048_n/)
13:03:23	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:55%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54518516_2180204098692331_2114339763333890048_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed5a9f	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54518516_2180204098692331_2114339763333890048_n/)
13:03:23	353736/353736	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:17:37%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54518516_2180204098692331_2114339763333890048_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54518516_2180204098692331_2114339763333890048_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54518516_2180204098692331_2114339763333890048_n/)
13:03:24	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:55%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53865575_2180170755362332_1190458359132717056_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed21d1	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53865575_2180170755362332_1190458359132717056_n/)
13:03:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:56%20GMT	https://www.adfiap.org/44th/?p=2340	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index4203.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53865575_2180170755362332_1190458359132717056_n/)
13:03:24	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:56%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53865575_2180170755362332_1190458359132717056_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedc49a	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53865575_2180170755362332_1190458359132717056_n/)
13:03:24	122561/122561	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:05%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53865575_2180170755362332_1190458359132717056_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53865575_2180170755362332_1190458359132717056_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53865575_2180170755362332_1190458359132717056_n/)
13:03:25	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:56%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53100514_2180205998692141_4445102640950411264_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed0715	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53100514_2180205998692141_4445102640950411264_n/)
13:03:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:57%20GMT	https://www.adfiap.org/44th/?p=2296	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index2c41.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53100514_2180205998692141_4445102640950411264_n/)
13:03:25	361656/361656	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:14%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53734573_2180173172028757_4740622701884866560_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53734573_2180173172028757_4740622701884866560_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53734573_2180173172028757_4740622701884866560_n/)
13:03:25	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:57%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53100514_2180205998692141_4445102640950411264_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed9543	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53100514_2180205998692141_4445102640950411264_n/)
13:03:25	395779/395779	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:14:33%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53100514_2180205998692141_4445102640950411264_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53100514_2180205998692141_4445102640950411264_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53100514_2180205998692141_4445102640950411264_n/)
13:03:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:58%20GMT	https://www.adfiap.org/44th/?p=2354	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index8fa2.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54192519_2180112015368206_4221602936687427584_n/)
13:03:26	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:58%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54192519_2180112015368206_4221602936687427584_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedb5cb	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54192519_2180112015368206_4221602936687427584_n/)
13:03:27	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:58%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54192519_2180112015368206_4221602936687427584_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedb2aa	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54192519_2180112015368206_4221602936687427584_n/)
13:03:27	211562/211562	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:35%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54192519_2180112015368206_4221602936687427584_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54192519_2180112015368206_4221602936687427584_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54192519_2180112015368206_4221602936687427584_n/)
13:03:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:01:59%20GMT	https://www.adfiap.org/44th/?p=2373	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index6a23.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54277997_2180173738695367_5787178671391375360_n/)
13:03:28	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:01:59%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54277997_2180173738695367_5787178671391375360_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed7bf5	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54277997_2180173738695367_5787178671391375360_n/)
13:03:28	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:00%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54277997_2180173738695367_5787178671391375360_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedb1f5	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54277997_2180173738695367_5787178671391375360_n/)
13:03:29	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:01%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53866447_2180189002027174_1312773749207990272_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed50e0	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53866447_2180189002027174_1312773749207990272_n/)
13:03:29	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:01%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53866447_2180189002027174_1312773749207990272_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed6f6c	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53866447_2180189002027174_1312773749207990272_n/)
13:03:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:02%20GMT	https://www.adfiap.org/44th/?p=2341	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index8fb7.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53866447_2180189002027174_1312773749207990272_n/)
13:03:30	470542/470542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:07%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53866447_2180189002027174_1312773749207990272_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53866447_2180189002027174_1312773749207990272_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53866447_2180189002027174_1312773749207990272_n/)
13:03:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:02%20GMT	https://www.adfiap.org/44th/?p=2371	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index7980.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54258028_2180206562025418_1413497505462616064_n/)
13:03:32	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:04%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54258028_2180206562025418_1413497505462616064_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed.18e43cf.delayed	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54258028_2180206562025418_1413497505462616064_n/)
13:03:32	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:04%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54258028_2180206562025418_1413497505462616064_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed7a17	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54258028_2180206562025418_1413497505462616064_n/)
13:03:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:05%20GMT	https://www.adfiap.org/44th/?p=2365	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexd7ab.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54255546_2180203858692355_4490230407790329856_n/)
13:03:33	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:05%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54255546_2180203858692355_4490230407790329856_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed5118	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54255546_2180203858692355_4490230407790329856_n/)
13:03:34	457097/457097	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:17:13%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54258028_2180206562025418_1413497505462616064_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54258028_2180206562025418_1413497505462616064_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54258028_2180206562025418_1413497505462616064_n/)
13:03:34	375954/375954	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:17:18%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54277997_2180173738695367_5787178671391375360_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54277997_2180173738695367_5787178671391375360_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54277997_2180173738695367_5787178671391375360_n/)
13:03:34	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:06%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54255546_2180203858692355_4490230407790329856_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedd126	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54255546_2180203858692355_4490230407790329856_n/)
13:03:35	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:07%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54169433_2180188215360586_1571221284530946048_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed31c3	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54169433_2180188215360586_1571221284530946048_n/)
13:03:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:07%20GMT	https://www.adfiap.org/44th/?p=2353	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexd3a8.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54169433_2180188215360586_1571221284530946048_n/)
13:03:36	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:07%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54169433_2180188215360586_1571221284530946048_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embeddb8f	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54169433_2180188215360586_1571221284530946048_n/)
13:03:36	127067/127067	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:33%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54169433_2180188215360586_1571221284530946048_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54169433_2180188215360586_1571221284530946048_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54169433_2180188215360586_1571221284530946048_n/)
13:03:36	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:08%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54225917_2180172485362159_9205382957177503744_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed5f2f	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54225917_2180172485362159_9205382957177503744_n/)
13:03:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:08%20GMT	https://www.adfiap.org/44th/?p=2359	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index4de4.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54225917_2180172485362159_9205382957177503744_n/)
13:03:37	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:08%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54225917_2180172485362159_9205382957177503744_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedb12b	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54225917_2180172485362159_9205382957177503744_n/)
13:03:37	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:09%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54217255_2180172788695462_8030202986422599680_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedbac6	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54217255_2180172788695462_8030202986422599680_n/)
13:03:38	392478/392478	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:46%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/54225917_2180172485362159_9205382957177503744_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/54225917_2180172485362159_9205382957177503744_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54225917_2180172485362159_9205382957177503744_n/)
13:03:38	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:09%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54217255_2180172788695462_8030202986422599680_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embeda558	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54217255_2180172788695462_8030202986422599680_n/)
13:03:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:09%20GMT	https://www.adfiap.org/44th/?p=2356	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index4e8a.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54217255_2180172788695462_8030202986422599680_n/)
13:03:38	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:10%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F54236951_2180173555362052_6381852820924006400_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embeda8a0	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/54236951_2180173555362052_6381852820924006400_n/)
